POLICY_YEAR,CC_BAND_GROUP,AGE_FLOOR2,FUEL_TYPE_GROUP,NCB,zero_dep_flag,IDV_BAND,WRITTEN_PREMIUM,POLICY_COUNT,IDV,CLAIM_COUNT,INCURRED_CLAIM,VEHICLE_MAKE,AVG_IDV,FUEL_AGE_NILDEP,NCB_ADJ_POLICY_COUNT,Severity_by_IDV,Severity
2016,1001 to 1300,5,1Petrol,25,NO,3to5Lakh,4416,1,500000,0,0,MakeD,500000,1Petrol5NO,0.75,,
2016,1001 to 1300,5,1Petrol,25,NO,3to5Lakh,1629774,481,173836705,62,1319912,MakeE,361406,1Petrol5NO,360.75,0.058905641,21288.90323
2016,1001 to 1300,5,1Petrol,25,NO,3to5Lakh,21531,7,2572487,0,0,MakeE,367498,1Petrol5NO,5.25,,
2016,1001 to 1300,5,1Petrol,25,NO,3to5Lakh,26147,8,2869011,0,0,MakeE,358626,1Petrol5NO,6,,
2016,1001 to 1300,5,1Petrol,25,NO,3to5Lakh,165137,53,19082332,7,96607,MakeE,360044,1Petrol5NO,39.75,0.038331426,13801
2016,1001 to 1300,5,1Petrol,25,NO,3to5Lakh,1163505,300,112920711,38,928023,Others,376402,1Petrol5NO,225,0.064881786,24421.65789
2016,1001 to 1300,5,1Petrol,25,NO,3to5Lakh,38618,8,2883330,0,0,Others,360416,1Petrol5NO,6,,
2016,1001 to 1300,5,1Petrol,25,NO,3to5Lakh,40402,11,3892440,4,49741,Others,353858,1Petrol5NO,8.25,0.035141903,12435.25
2016,1001 to 1300,5,1Petrol,25,NO,3to5Lakh,40450,12,4710688,0,0,Others,392557,1Petrol5NO,9,,
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,291011,61,34786153,10,195867,1MakeA,570264,1Petrol5NO,45.75,0.034346675,19586.7
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,9768,2,1052000,0,0,1MakeA,526000,1Petrol5NO,1.5,,
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,5442,1,540000,0,0,1MakeA,540000,1Petrol5NO,0.75,,
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,4531,1,530000,0,0,MakeB,530000,1Petrol5NO,0.75,,
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,51537,10,5976742,3,53073,MakeD,597674,1Petrol5NO,7.5,0.029599738,17691
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,3999,1,506650,0,0,MakeD,506650,1Petrol5NO,0.75,,
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,3016,1,600000,0,0,MakeD,600000,1Petrol5NO,0.75,,
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,32367,7,4024132,1,10414,MakeE,574876,1Petrol5NO,5.25,0.018115211,10414
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,12374,3,1639147,0,0,MakeE,546382,1Petrol5NO,2.25,,
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,237287,47,28448176,9,123443,Others,605280,1Petrol5NO,35.25,0.022660391,13715.88889
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,10687,1,602875,0,0,Others,602875,1Petrol5NO,0.75,,
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,17290,3,1769576,0,0,Others,589858,1Petrol5NO,2.25,,
2016,1001 to 1300,5,1Petrol,25,NO,5to10Lakh,10685,3,1653266,0,0,Others,551088,1Petrol5NO,2.25,,
2016,1001 to 1300,5,1Petrol,25,YES,1<3Lakh,49760,12,2899437,1,5150,1MakeA,241619,1Petrol5NO,9,0.021314483,5150
2016,1001 to 1300,5,1Petrol,25,YES,1<3Lakh,9973,3,626818,3,63060,1MakeA,208939,1Petrol5NO,2.25,0.100603365,21020
2016,1001 to 1300,5,1Petrol,25,YES,1<3Lakh,8630,3,692000,0,0,MakeB,230666,1Petrol5YES,2.25,,
2016,1001 to 1300,5,1Petrol,25,YES,1<3Lakh,2930,1,214621,0,0,MakeD,214621,1Petrol5YES,0.75,,
2016,1001 to 1300,5,1Petrol,25,YES,1<3Lakh,75365,21,4512208,2,40100,MakeE,214867,1Petrol5NO,15.75,0.093313517,20050
2016,1001 to 1300,5,1Petrol,25,YES,1<3Lakh,20566,6,1393381,0,0,Others,232230,1Petrol5YES,4.5,,
2016,1001 to 1300,5,1Petrol,25,YES,3to5Lakh,37232,8,3010676,0,0,1MakeA,376334,1Petrol5YES,6,,
2016,1001 to 1300,5,1Petrol,25,YES,3to5Lakh,14988,2,875000,0,0,MakeD,437500,1Petrol5YES,1.5,,
2016,1001 to 1300,5,1Petrol,25,YES,3to5Lakh,20062,5,1757000,1,24500,MakeE,351400,1Petrol5NO,3.75,0.069721116,24500
2016,1001 to 1300,5,1Petrol,25,YES,3to5Lakh,26763,4,1510000,1,19410,Others,377500,1Petrol5NO,3,0.051417219,19410
2016,1001 to 1300,5,1Petrol,25,YES,5to10Lakh,13341,2,1125000,1,24282,MakeE,562500,1Petrol5NO,1.5,0.043168,24282
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,15853028,8126,1330802466,638,10682703,1MakeA,163770,1Petrol5NO,5281.9,0.102240672,16744.04859
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,102790,49,8331009,6,80120,1MakeA,170020,1Petrol5NO,31.85,0.078539506,13353.33333
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,1715900,931,131449663,137,2275665.6,1MakeA,141191,1Petrol5NO,605.15,0.117646248,16610.69781
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,558112,307,47972105,15,189139,1MakeA,156260,1Petrol5NO,199.55,0.080693663,12609.26667
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,778505,359,66488037,31,543570,MakeB,185203,1Petrol5NO,233.35,0.094677051,17534.51613
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,14323,7,1159790,0,0,MakeB,165684,1Petrol5NO,4.55,,
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,66170,28,5359551,7,169295,MakeB,191412,1Petrol5NO,18.2,0.126350136,24185
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,872335,403,70822294,23,349395,MakeC,175737,1Petrol5NO,261.95,0.086441821,15191.08696
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,10065,4,719807,0,0,MakeC,179951,1Petrol5NO,2.6,,
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,13869,8,1135345,1,16100,MakeC,141918,1Petrol5NO,5.2,0.113445693,16100
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,54530,25,4287743,2,43903,MakeC,171509,1Petrol5NO,16.25,0.127989831,21951.5
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,200667,85,16361363,2,269805,MakeD,192486,1Petrol5NO,55.25,0.700840908,134902.5
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,1530,1,123500,0,0,MakeD,123500,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,11333,4,744667,0,0,MakeD,186166,1Petrol5NO,2.6,,
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,15183073,8239,1271784361,639,11338130,MakeE,154361,1Petrol5NO,5355.35,0.114948047,17743.55243
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,103494,59,9701014,3,191658,MakeE,164423,1Petrol5NO,38.35,0.388544332,63886
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,583178,298,47932771,33,493337,MakeE,160848,1Petrol5NO,193.7,0.092942313,14949.60606
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,907566,496,76495786,44,785855,MakeE,154225,1Petrol5NO,322.4,0.115806759,17860.34091
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,2146263,1083,198696792,113,2041016,Others,183468,1Petrol5NO,703.95,0.098447698,18062.0885
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,15606,10,1754475,1,21040,Others,175447,1Petrol5NO,6.5,0.119921914,21040
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,235152,96,17452343,12,230716.4,Others,181795,1Petrol5NO,62.4,0.105758361,19226.36667
2016,1001 to 1300,5,1Petrol,35,NO,1<3Lakh,106639,62,10230295,1,19270,Others,165004,1Petrol5NO,40.3,0.116784511,19270
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,3147609,939,347917041,151,3539574,1MakeA,370518,1Petrol5NO,610.35,0.063265062,23440.88742
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,45737,15,5351870,2,61108,1MakeA,356791,1Petrol5NO,9.75,0.085635488,30554
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,103871,33,11932638,6,100708,1MakeA,361595,1Petrol5NO,21.45,0.046418403,16784.66667
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,94501,28,10019252,7,145638,1MakeA,357830,1Petrol5NO,18.2,0.058143263,20805.42857
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,83670,30,10674882,1,23112,MakeB,355829,1Petrol5NO,19.5,0.064952474,23112
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,2593,1,350000,0,0,MakeB,350000,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,4792,2,670760,0,0,MakeB,335380,1Petrol5NO,1.3,,
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,1830,1,325150,0,0,MakeB,325150,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,117368,38,13740761,2,13200,MakeC,361598,1Petrol5NO,24.7,0.018252264,6600
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,6223,2,644300,0,0,MakeC,322150,1Petrol5NO,1.3,,
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,2592,1,385000,0,0,MakeC,385000,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,5228,1,450000,0,0,MakeC,450000,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,58287,16,5798851,7,74735,MakeD,362428,1Petrol5NO,10.4,0.029458052,10676.42857
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,6052,1,320000,0,0,MakeD,320000,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,1231311,410,145231722,58,946399,MakeE,354223,1Petrol5NO,266.5,0.046064743,16317.22414
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,11813,5,1663867,0,0,MakeE,332773,1Petrol5NO,3.25,,
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,15728,5,1771940,0,0,MakeE,354388,1Petrol5NO,3.25,,
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,99735,34,12713709,1,90470,MakeE,373932,1Petrol5NO,22.1,0.241941986,90470
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,867736,250,93831693,32,390980,Others,375326,1Petrol5NO,162.5,0.0325533,12218.125
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,23622,7,2471473,2,16583,Others,353067,1Petrol5NO,4.55,0.023484173,8291.5
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,33640,10,3492654,1,26392,Others,349265,1Petrol5NO,6.5,0.075564313,26392
2016,1001 to 1300,5,1Petrol,35,NO,3to5Lakh,26880,7,2521964,1,14061,Others,360280,1Petrol5NO,4.55,0.039027916,14061
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,267044,63,35427690,10,181213,1MakeA,562344,1Petrol5NO,40.95,0.032224565,18121.3
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,11433,3,1695106,0,0,1MakeA,565035,1Petrol5NO,1.95,,
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,3986,1,716000,0,0,1MakeA,716000,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,21223,6,3215939,1,11317,1MakeA,535989,1Petrol5NO,3.9,0.021114206,11317
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,2792,1,533421,0,0,MakeB,533421,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,4477,2,1033650,0,0,MakeC,516825,1Petrol5NO,1.3,,
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,41199,8,4715807,0,0,MakeD,589475,1Petrol5NO,5.2,,
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,37860,9,5209653,1,26780,MakeE,578850,1Petrol5NO,5.85,0.046264118,26780
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,3018,1,549408,0,0,MakeE,549408,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,167703,39,22246196,3,269858,Others,570415,1Petrol5NO,25.35,0.157696804,89952.66667
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,3980,1,585000,0,0,Others,585000,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,NO,5to10Lakh,2431,1,528000,0,0,Others,528000,1Petrol5NO,0.65,,
2016,1001 to 1300,5,1Petrol,35,YES,1<3Lakh,72833,20,5239690,3,44135,1MakeA,261984,1Petrol5NO,13,0.056154722,14711.66667
2016,1001 to 1300,5,1Petrol,35,YES,1<3Lakh,4412,2,461000,0,0,MakeB,230500,1Petrol5YES,1.3,,
2016,1001 to 1300,5,1Petrol,35,YES,1<3Lakh,2367,1,214286,0,0,MakeC,214286,1Petrol5YES,0.65,,
2016,1001 to 1300,5,1Petrol,35,YES,1<3Lakh,16216,6,1187500,1,17090,MakeE,197916,1Petrol5NO,3.9,0.086349474,17090
2016,1001 to 1300,5,1Petrol,35,YES,1<3Lakh,7093,3,604350,1,1840,Others,201450,1Petrol5NO,1.95,0.00913378,1840
2016,1001 to 1300,5,1Petrol,35,YES,1<3Lakh,3710,1,279000,0,0,Others,279000,1Petrol5YES,0.65,,
2016,1001 to 1300,5,1Petrol,35,YES,3to5Lakh,50682,11,4258118,3,118733,1MakeA,387101,1Petrol5NO,7.15,0.102241021,39577.66667
2016,1001 to 1300,5,1Petrol,35,YES,3to5Lakh,2849,1,373800,0,0,MakeC,373800,1Petrol5YES,0.65,,
2016,1001 to 1300,5,1Petrol,35,YES,3to5Lakh,16468,5,1784667,2,13626,MakeE,356933,1Petrol5NO,3.25,0.019087594,6813
2016,1001 to 1300,5,1Petrol,35,YES,3to5Lakh,31977,7,2671442,3,36006,Others,381634,1Petrol5NO,4.55,0.031448933,12002
2016,1001 to 1300,5,1Petrol,35,YES,3to5Lakh,4968,1,465000,0,0,Others,465000,1Petrol5YES,0.65,,
2016,1001 to 1300,5,1Petrol,35,YES,5to10Lakh,4144,1,652592,0,0,1MakeA,652592,1Petrol5YES,0.65,,
2016,1001 to 1300,5,1Petrol,45,NO,10to15Lakh,2672,1,1036699,0,0,1MakeA,1036699,1Petrol5NO,0.55,,
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,10731964,6469,1083930958,502,8371357,1MakeA,167557,1Petrol5NO,3557.95,0.099523967,16676.00996
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,95088,52,8857508,3,51444,1MakeA,170336,1Petrol5NO,28.6,0.100671205,17148
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,1334662,834,119763282,101,1380861,1MakeA,143601,1Petrol5NO,458.7,0.095207454,13671.89109
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,350208,225,36739528,12,167632,1MakeA,163286,1Petrol5NO,123.75,0.085550909,13969.33333
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,560516,299,58817693,22,263490,MakeB,196714,1Petrol5NO,164.45,0.060884208,11976.81818
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,1843,1,200000,0,0,MakeB,200000,1Petrol5NO,0.55,,
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,5562,4,614700,1,5001,MakeB,153675,1Petrol5NO,2.2,0.032542704,5001
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,49720,23,4674624,3,52014,MakeB,203244,1Petrol5NO,12.65,0.085306112,17338
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,552003,301,53972913,22,500428,MakeC,179312,1Petrol5NO,165.55,0.126855575,22746.72727
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,1731,1,220000,0,0,MakeC,220000,1Petrol5NO,0.55,,
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,20271,10,1946482,0,0,MakeC,194648,1Petrol5NO,5.5,,
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,41475,21,3883824,2,30570,MakeC,184944,1Petrol5NO,11.55,0.082646639,15285
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,162371,78,14644997,3,41630,MakeD,187756,1Petrol5NO,42.9,0.073907834,13876.66667
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,5517,1,300000,0,0,MakeD,300000,1Petrol5NO,0.55,,
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,2565,2,242297,0,0,MakeD,121148,1Petrol5NO,1.1,,
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,8459,4,732000,0,0,MakeD,183000,1Petrol5NO,2.2,,
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,11811073,7369,1190543122,578,10507916,MakeE,161561,1Petrol5NO,4052.95,0.112525818,18179.78547
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,97534,55,10229254,5,54828,MakeE,185986,1Petrol5NO,30.25,0.058959138,10965.6
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,470073,264,44762893,36,574611,MakeE,169556,1Petrol5NO,145.2,0.09413632,15961.41667
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,868379,538,89265852,47,868206,MakeE,165921,1Petrol5NO,295.9,0.11133247,18472.46809
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,1775870,1081,198223166,71,1084774,Others,183370,1Petrol5NO,594.55,0.083320565,15278.50704
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,28219,13,3101759,3,41873,Others,238596,1Petrol5NO,7.15,0.058498957,13957.66667
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,201859,98,18005365,11,178423,Others,183728,1Petrol5NO,53.9,0.08828406,16220.27273
2016,1001 to 1300,5,1Petrol,45,NO,1<3Lakh,85508,61,10257831,4,60822,Others,168161,1Petrol5NO,33.55,0.090422186,15205.5
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,2846116,995,371705795,106,2627252,1MakeA,373573,1Petrol5NO,547.25,0.066346744,24785.39623
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,56666,19,7162402,1,7004,1MakeA,376968,1Petrol5NO,10.45,0.0185798,7004
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,63390,19,6930785,3,72544,1MakeA,364778,1Petrol5NO,10.45,0.066290519,24181.33333
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,98557,35,13328564,1,1150,1MakeA,380816,1Petrol5NO,19.25,0.00301983,1150
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,115991,50,17658749,4,61280,MakeB,353174,1Petrol5NO,27.5,0.043377931,15320
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,2885,2,626980,0,0,MakeB,313490,1Petrol5NO,1.1,,
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,2306,1,357491,0,0,MakeB,357491,1Petrol5NO,0.55,,
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,9522,4,1264701,0,0,MakeB,316175,1Petrol5NO,2.2,,
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,180125,68,24656688,7,172466,MakeC,362598,1Petrol5NO,37.4,0.067948461,24638
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,1570,1,352000,0,0,MakeC,352000,1Petrol5NO,0.55,,
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,4515,2,700000,0,0,MakeC,350000,1Petrol5NO,1.1,,
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,90313,29,11420599,3,23567,MakeD,393813,1Petrol5NO,15.95,0.019947669,7855.666667
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,3520,1,424650,0,0,MakeD,424650,1Petrol5NO,0.55,,
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,3184,1,355500,0,0,MakeD,355500,1Petrol5NO,0.55,,
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,1238259,487,173812188,39,726636,MakeE,356903,1Petrol5NO,267.85,0.05220367,18631.69231
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,26130,10,3521467,0,0,MakeE,352146,1Petrol5NO,5.5,,
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,35224,14,5146773,2,56789,MakeE,367626,1Petrol5NO,7.7,0.077237329,28394.5
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,123410,53,19282273,10,142009,MakeE,363816,1Petrol5NO,29.15,0.039033142,14200.9
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,837159,271,100626452,31,993613,Others,371315,1Petrol5NO,149.05,0.086320252,32052.03226
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,25213,9,3322030,0,0,Others,369114,1Petrol5NO,4.95,,
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,27030,9,3142485,0,0,Others,349165,1Petrol5NO,4.95,,
2016,1001 to 1300,5,1Petrol,45,NO,3to5Lakh,28352,12,4209346,0,0,Others,350778,1Petrol5NO,6.6,,
2016,1001 to 1300,5,1Petrol,45,NO,5to10Lakh,244824,58,34212562,6,94065,1MakeA,589871,1Petrol5NO,31.9,0.026577811,15677.5
2016,1001 to 1300,5,1Petrol,45,NO,5to10Lakh,9245,3,1757450,0,0,1MakeA,585816,1Petrol5NO,1.65,,
2016,1001 to 1300,5,1Petrol,45,NO,5to10Lakh,11468,3,1621128,0,0,1MakeA,540376,1Petrol5NO,1.65,,
2016,1001 to 1300,5,1Petrol,45,NO,5to10Lakh,5514,2,1105537,0,0,MakeC,552768,1Petrol5NO,1.1,,
2016,1001 to 1300,5,1Petrol,45,NO,5to10Lakh,31647,6,3458856,0,0,MakeD,576476,1Petrol5NO,3.3,,
2016,1001 to 1300,5,1Petrol,45,NO,5to10Lakh,45729,17,10340804,3,37677,MakeE,608282,1Petrol5NO,9.35,0.020646654,12559
2016,1001 to 1300,5,1Petrol,45,NO,5to10Lakh,3254,1,539450,0,0,MakeE,539450,1Petrol5NO,0.55,,
2016,1001 to 1300,5,1Petrol,45,NO,5to10Lakh,8738,2,1065408,0,0,MakeE,532704,1Petrol5NO,1.1,,
2016,1001 to 1300,5,1Petrol,45,NO,5to10Lakh,122832,31,17453483,2,27346,Others,563015,1Petrol5NO,17.05,0.024285296,13673
2016,1001 to 1300,5,1Petrol,45,NO,5to10Lakh,2945,1,538130,0,0,Others,538130,1Petrol5NO,0.55,,
2016,1001 to 1300,5,1Petrol,45,YES,1<3Lakh,22780,9,1899195,2,19727,1MakeA,211021,1Petrol5NO,4.95,0.046741646,9863.5
2016,1001 to 1300,5,1Petrol,45,YES,1<3Lakh,4598,2,460000,0,0,1MakeA,230000,1Petrol5YES,1.1,,
2016,1001 to 1300,5,1Petrol,45,YES,1<3Lakh,4188,1,240000,0,0,MakeB,240000,1Petrol5YES,0.55,,
2016,1001 to 1300,5,1Petrol,45,YES,1<3Lakh,8546,2,450293,0,0,MakeC,225146,1Petrol5YES,1.1,,
2016,1001 to 1300,5,1Petrol,45,YES,1<3Lakh,35001,13,2916350,1,9935,MakeE,224334,1Petrol5NO,7.15,0.044286523,9935
2016,1001 to 1300,5,1Petrol,45,YES,1<3Lakh,4936,2,478667,0,0,Others,239333,1Petrol5YES,1.1,,
2016,1001 to 1300,5,1Petrol,45,YES,3to5Lakh,57835,15,5590865,4,183196,1MakeA,372724,1Petrol5NO,8.25,0.122876335,45799
2016,1001 to 1300,5,1Petrol,45,YES,3to5Lakh,3884,1,376650,1,32710,1MakeA,376650,1Petrol5NO,0.55,0.086844551,32710
2016,1001 to 1300,5,1Petrol,45,YES,3to5Lakh,11235,4,1323411,0,0,MakeE,330852,1Petrol5YES,2.2,,
2016,1001 to 1300,5,1Petrol,45,YES,3to5Lakh,3202,1,384350,0,0,MakeE,384350,1Petrol5YES,0.55,,
2016,1001 to 1300,5,1Petrol,45,YES,3to5Lakh,1562,1,359277,0,0,MakeE,359277,1Petrol5YES,0.55,,
2016,1001 to 1300,5,1Petrol,45,YES,3to5Lakh,27599,7,2541605,1,10630,Others,363086,1Petrol5NO,3.85,0.029276776,10630
2016,1001 to 1300,5,1Petrol,45,YES,5to10Lakh,4128,1,595846,0,0,MakeC,595846,1Petrol5YES,0.55,,
2016,1001 to 1300,5,1Petrol,45,YES,5to10Lakh,6055,2,1079000,1,320,Others,539500,1Petrol5NO,1.1,0.000593142,320
2016,1001 to 1300,5,1Petrol,50,NO,10to15Lakh,3753,2,2700000,0,0,1MakeA,1350000,1Petrol5NO,1,,
2016,1001 to 1300,5,1Petrol,50,NO,10to15Lakh,860,1,1075000,0,0,MakeE,1075000,1Petrol5NO,0.5,,
2016,1001 to 1300,5,1Petrol,50,NO,15to25Lakh,3720,1,1918000,0,0,Others,1918000,1Petrol5NO,0.5,,
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,38748741,26630,4437896732,1566,27793955,1MakeA,166650,1Petrol5NO,13315,0.106500726,17748.37484
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,434178,274,50103528,19,367975,1MakeA,182859,1Petrol5NO,137,0.105912439,19367.10526
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,5365644,3944,527053730,321,4395547.4,1MakeA,133634,1Petrol5NO,1972,0.102468399,13693.29408
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,1207916,870,144575157,46,833063,1MakeA,166178,1Petrol5NO,435,0.108979697,18110.06522
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,2534085,1494,294643102,97,1713906,MakeB,197217,1Petrol5NO,747,0.089592073,17669.13402
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,32708,18,3572105,2,18249,MakeB,198450,1Petrol5NO,9,0.045978772,9124.5
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,40372,26,5048939,2,37470,MakeB,194189,1Petrol5NO,13,0.096477696,18735
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,157077,89,16919316,8,126544,MakeB,190104,1Petrol5NO,44.5,0.083206792,15818
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,2527888,1501,276379884,78,2009125,MakeC,184130,1Petrol5NO,750.5,0.139889983,25758.01282
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,35085,18,3517371,3,80794,MakeC,195409,1Petrol5NO,9,0.13781998,26931.33333
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,66438,45,7414616,1,7870,MakeC,164769,1Petrol5NO,22.5,0.047763768,7870
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,112872,67,12645819,3,28165,MakeC,188743,1Petrol5NO,33.5,0.04974121,9388.333333
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,822131,444,85725279,25,400843,MakeD,193074,1Petrol5NO,222,0.083044019,16033.72
2016,1001 to 1300,5,1Petrol,50,NO,1<3Lakh,1271,1,80000,0,0,MakeD,80000,1Petrol5NO,0.5,,
